alpha,ids
0.7302414806078166,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'JGQ590' 'C1PM74' '48VWJW']
0.7193441545092703,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'Q6B4XS' 'PE06N8' 'EXQWL2']
0.721536636380766,['HDULEH' 'NAC6N1' 'U2T1C7' ... '8UH6BK' 'TB92G3' '5P2SZX']
0.7218322190245359,['HDULEH' 'NAC6N1' 'U2T1C7' ... '7HM2Z5' 'LT43X7' 'N3Y2KI']
0.7273444463570865,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'Y6ONRQ' 'LT43X7' '48VWJW']
0.7215498034992951,['HDULEH' 'NAC6N1' 'U2T1C7' ... '8X86PU' 'AFJV8Z' 'W563OR']
0.7141551745401253,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'AFJV8Z' 'W563OR' '8I8QZD']
0.7213865951021083,['HDULEH' 'NAC6N1' 'U2T1C7' ... '3878J3' '9243LW' 'OT4EOH']
0.709318824103409,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'OT4EOH' 'NFEH33' 'MOY444']
0.7118168850018487,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'GFQQWC' 'AK2C82' 'YFPDWQ']
0.7140723007867276,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'GFQQWC' '2Z41C0' 'A39C6E']
0.710856173936043,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'KRX6Y7' 'X42K17' 'NFEH33']
0.7081115942822647,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'XRR9AO' 'X42K17' 'J5HOLR']
0.7092255696046706,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'X42K17' '6AMLZ8' 'Y9ZFF4']
0.7096353675420035,['HDULEH' 'NAC6N1' 'U2T1C7' ... '6AMLZ8' '78G3HG' '2IM33L']
0.724786352250356,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'CR8EEM' 'YAU95H' 'X42K17']
0.721471866020941,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'O8V5M0' 'VO6ZUP' 'RID2U5']
0.7213919905452513,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'C938XL' 'O8V5M0' 'VO6ZUP']
0.7192945522638539,['HDULEH' 'NAC6N1' 'U2T1C7' ... '2Y6LU0' 'UM3PXK' 'Y78KD5']
0.7207190551411999,['HDULEH' 'NAC6N1' 'U2T1C7' ... '9RZQQA' 'Y78KD5' 'G2X9J4']
0.7151172519827742,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'KCU00Z' 'QDI5NN' 'F3TYOB']
0.7172486985968811,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'LTLPN2' 'Q9Q06N' 'U6BBKL']
0.7177302078923854,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'XO4VOF' 'KYWZ7N' 'GY5LZF']
0.7205602236150478,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'WQP5SZ' '1DVA15' '9DCTS6']
0.7155805572655536,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'K3Y8SF' '9K0SOI' 'Y78KD5']
0.7139770717998569,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'PUZHUT' '0ZWSZ8' '9DCTS6']
0.7128087541226614,['HDULEH' 'NAC6N1' 'U2T1C7' ... '69EIMX' '1QZ2W9' 'Z164JF']
0.7139427828932389,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'Z164JF' '9V5YRV' 'KYWZ7N']
0.7126654504366767,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'KYWZ7N' 'BD55NO' 'F3TYOB']
0.7137643692122393,['HDULEH' 'NAC6N1' 'U2T1C7' ... '8KXOTH' 'A2N0PS' '6N2N46']
0.7158538839637264,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'ZZZ0GT' '7QQLOZ' '1DYOFK']
0.7158638264582858,['HDULEH' 'NAC6N1' 'U2T1C7' ... '9WZFD1' 'XO4VOF' '5IAON7']
0.7152461661008538,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'F3TYOB' '9WZFD1' 'TJOQL0']
0.7096123674163309,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'ZKE8K8' 'I3YNQD' 'KCFG2F']
0.7147187924325384,['HDULEH' 'NAC6N1' 'U2T1C7' ... '564025' 'KHJM73' 'SOR5YF']
0.7126331833307897,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'F3BIKI' '5N8NVC' '78G3HG']
0.7138665755800551,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'F3BIKI' '5N8NVC' 'NZJKTF']
0.7113133024942255,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'G5FVYO' 'G1BBNB' 'RID2U5']
0.7140863657183335,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'GQU4SE' 'JG0ZNV' '9VL3T1']
0.7123725791227702,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'F3BIKI' 'RID2U5' 'YWYPKG']
0.713933996492759,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'C1O37V' 'AUS4QO' 'ZKE8K8']
0.7138273682725912,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'WL5QMO' 'HLKGA8' 'HYZPDJ']
0.7131424118738756,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'M61FBH' 'LIXQP9' 'P6KMYH']
0.7097587231782035,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'R1OH6S' '1QZ2W9' '45L4SM']
0.71248790293566,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'Q6B4XS' '9VL3T1' '1NZVNI']
0.7074088916384634,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'XRPI7G' '79NM8W' 'I0ANMA']
0.7098481645658961,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'QA2ILS' 'YUP9II' 'GOT1Q8']
0.7152862668406098,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'F4L77Y' 'FS7SX2' 'X06Q8D']
0.7160395578957497,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'K927KP' 'FS9LW8' 'C46LR1']
0.7024419782491494,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'EKWY4S' 'JUELN8' '6V7URD']
0.7092383502852866,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'G1BBNB' 'ZNUJF6' 'G2X9J4']
0.7116349978999359,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'GNX0G3' '5HSVZA' 'KCU00Z']
0.709185421551803,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'SB9IHO' '3UEIT2' 'MHZPD7']
0.7051564739709855,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'FS7SX2' 'X06Q8D' 'GNX0G3']
0.7054289441267926,['HDULEH' 'NAC6N1' 'U2T1C7' ... '9K0SOI' 'EKWY4S' 'AM9U0S']
0.7037813992710477,['HDULEH' 'NAC6N1' 'U2T1C7' ... '1NZVNI' 'QL33GN' 'G1BBNB']
0.7061346933703297,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'IMCTMO' '1NZVNI' 'QL33GN']
0.703902030054991,['HDULEH' 'NAC6N1' 'U2T1C7' ... '4D6UBX' 'VO6ZUP' 'IR5PYM']
0.7003445608661786,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'N6ABEV' 'IA86WQ' 'TX471Q']
0.7024969517511226,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'QL33GN' 'MQE7WO' 'LT43X7']
0.7049822910162454,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'KCFG2F' '3ZQXA0' '4UPXNU']
0.7072940758225472,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'VO6ZUP' '0NJHZQ' 'E1JA1M']
0.7033604784624918,['HDULEH' 'NAC6N1' 'U2T1C7' ... '25VIKL' 'KBELH8' '3BVQ5K']
0.7044997594279322,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'TG2AQ4' 'T5U6O9' 'LT43X7']
0.7074090493061329,['HDULEH' 'NAC6N1' 'U2T1C7' ... '3ZQXA0' 'GK4E07' '564025']
0.7079671609739866,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'C1O37V' 'IKQ5K4' 'FFJ254']
0.7064548230893157,['HDULEH' 'NAC6N1' 'U2T1C7' ... '6NIB2O' 'V2QCMM' '77KZ24']
0.7065201242730889,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'YR9ZMN' '5T4WJF' 'TX471Q']
0.7084650271934271,['HDULEH' 'NAC6N1' 'U2T1C7' ... '3878J3' 'SS2YJC' 'PADZ9T']
0.7081014972512214,['HDULEH' 'NAC6N1' 'U2T1C7' ... '3ZQXA0' 'Y78KD5' 'DI9VHW']
0.7033224763439755,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'GR7J04' 'AJDRVO' 'WWAHKO']
0.7042534407577554,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'G2X9J4' 'DRL0Q0' 'RID2U5']
0.7056122842930977,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'P6KMYH' '7QIPLL' '3VR4J8']
0.7007368462374697,['HDULEH' 'NAC6N1' 'U2T1C7' ... '64HU13' '7Z7GKO' 'H7MAH4']
0.7005262680791936,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'FS7SX2' '3ZQXA0' 'JUB7FE']
0.7026328820770879,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'AJDRVO' 'A39C6E' 'FFQT8C']
0.7004255671259075,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'K3Y8SF' 'C47NOC' 'G5FVYO']
0.7013041795514829,['HDULEH' 'NAC6N1' 'U2T1C7' ... '7Z7GKO' '7260I3' 'SCAC39']
0.6999979315166286,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'IKQ5K4' 'FOBM63' 'QWZALP']
0.7000129634900979,['HDULEH' 'NAC6N1' 'U2T1C7' ... '0EXTDF' 'A2OHO4' 'KX1MEO']
0.6969274064490022,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'WH0SON' 'A03EVP' 'SW77KE']
0.691311227873447,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'ZKE8K8' 'KXS4XL' 'XHY015']
0.6956255098522751,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'UXKV0C' 'VP0VFU' '8MBD9S']
0.6916272804895769,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'Q9HDRK' 'Q2YYWV' 'SS2YJC']
0.6896757834865653,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'SS2YJC' 'F52JRQ' '30A856']
0.6942491641372698,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'WQP5SZ' 'KXS4XL' '4PM9PY']
0.6909094740582259,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'Q56L5Y' '2Y6LU0' 'C46LR1']
0.696638002022205,['HDULEH' 'NAC6N1' 'U2T1C7' ... '5E3CK4' '4UTDDB' 'KBTRDU']
0.6917944580949562,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'UI7IAB' 'WLPIH0' '1TP36D']
0.6907235219818757,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'VVWVL2' 'JIC6MG' 'C46LR1']
0.6952669111001051,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'SEXNZ1' 'VVWVL2' 'P6KMYH']
0.6898608671716989,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'P6KMYH' 'C46LR1' 'W563OR']
0.6925079203463921,['HDULEH' 'NAC6N1' 'U2T1C7' ... '6N2N46' 'H9X3CD' '0WQ456']
0.6968130893586877,['HDULEH' 'NAC6N1' 'U2T1C7' ... '36GCVQ' 'MBEFPX' 'UN55Y5']
0.693052811783463,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'KBELH8' 'Q56L5Y' 'G3KBTC']
0.6906741252140547,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'TY9RQP' 'WLPIH0' '6O5XSO']
0.6952850904999732,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'XHY015' 'AC6WUN' 'AYKH8N']
0.6948678823396484,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'ZKE8K8' '1U4IIK' 'P6KMYH']
0.6969224210544188,['HDULEH' 'NAC6N1' 'U2T1C7' ... '2Y6LU0' 'OM2AZD' 'LYLO05']
0.6926305157305144,['HDULEH' 'NAC6N1' 'U2T1C7' ... '2MK53R' 'GK4E07' 'BX3ID6']
0.6977166322413808,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'Q1JTH0' 'AK2C82' 'K2GA2V']
0.6954753501648663,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'NZJKTF' 'WROXGU' '87IQL6']
0.6937692380346773,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'BD55NO' 'UM3PXK' 'UXKV0C']
0.6957508222946492,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'RID2U5' 'Q9HDRK' 'WQP5SZ']
0.6917242758459752,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'G8OILS' '0RXFW1' '5ZT0CB']
0.6897048720565264,['HDULEH' 'NAC6N1' 'U2T1C7' ... '9K0SOI' 'ONMHZ9' 'UI7IAB']
0.6978896958429572,['HDULEH' 'NAC6N1' 'U2T1C7' ... '0GM09D' 'KBTRDU' 'HT4X71']
0.6939365939449128,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'M1P60Y' '7Z7GKO' 'U662KB']
0.6882086745391212,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'HT4X71' 'ADCTLD' 'HYZPDJ']
0.6861820745433375,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'Q9CLCO' 'C1PM74' 'XRPI7G']
0.691277303874068,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'TX471Q' 'V5Q7TK' 'G8OILS']
0.6875204856912551,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'G8OILS' 'Q9CLCO' 'XRPI7G']
0.682517663682997,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'SOR5YF' 'IYYFJQ' '1IW0BC']
0.6831308422240004,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'NZVDDR' 'M1P60Y' 'AP1P22']
0.6833158812789523,['HDULEH' 'NAC6N1' 'U2T1C7' ... '1QZ2W9' '77KZ24' 'GFV654']
0.6817630631065964,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'W563OR' 'Y67VYA' 'AYKH8N']
0.679912201312229,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'IR5PYM' 'GVZ75T' 'XCBKCU']
0.6817551123603429,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'D4QODF' 'JIC6MG' 'K3Y8SF']
0.6838635108680613,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'ZBPAOV' '9PSYMF' 'QA2ILS']
0.6841289603011086,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'IYYFJQ' 'P6Q1DM' 'SG1QXY']
0.6864512038783842,['HDULEH' 'NAC6N1' 'U2T1C7' ... '01FUWE' 'K69O9W' 'EECTI3']
0.6722022730118824,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'SG1QXY' 'PUZHUT' 'LC19QE']
0.680428434037557,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'YR9ZMN' '4Q2UCP' '94PQ2T']
0.6795730240714156,['HDULEH' 'NAC6N1' 'U2T1C7' ... '9RZQQA' '53RBO2' 'R1OH6S']
0.6773683669233692,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'EX7WKU' '4UTDDB' 'E1JA1M']
0.679849403017105,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'Y78KD5' '59HPT0' 'WQP5SZ']
0.6729311487197248,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'JM3CN4' '5HQ6Q1' 'X06Q8D']
0.673836140356877,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'JM3CN4' '0NJHZQ' 'R3PMFJ']
0.6760235769416235,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'GOT1Q8' '5IAON7' 'MBEFPX']
0.6801460162229662,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'BZJUA9' '1DYOFK' '4UTDDB']
0.6800894277485873,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'C6A7QX' 'BX3ID6' 'JUB7FE']
0.6748304861941112,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'ZHWFHK' 'FFQT8C' '1DVA15']
0.6725118650569426,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'LC19QE' '1DVA15' 'TMCG0E']
0.669513074528844,['HDULEH' 'NAC6N1' 'U2T1C7' ... '6V7URD' 'TMCG0E' 'JGQ590']
0.6725437427654898,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'GR7J04' 'LC19QE' 'R3PMFJ']
0.6725295908034984,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'UP5NLN' 'D4QODF' 'SB9IHO']
0.6737484542704656,['HDULEH' 'NAC6N1' 'U2T1C7' ... '5Z0WT4' '9DCTS6' 'P6Q1DM']
0.6771985829202967,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'VO6ZUP' 'H2SYCW' 'PUZHUT']
0.6700081369556485,['HDULEH' 'NAC6N1' 'U2T1C7' ... '0MMPBY' 'P9AFWO' 'Y9ZFF4']
0.6739739514835401,['HDULEH' 'NAC6N1' 'U2T1C7' ... '3DZMDA' 'LC19QE' '20G2RE']
0.6678943796653438,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'GNX0G3' '98W84E' 'X27HPL']
0.6642183942186519,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'PEYQ9Z' 'SOR5YF' '118RK2']
0.6627626352558386,['HDULEH' 'NAC6N1' 'U2T1C7' ... '87IQL6' 'AUS4QO' '6O5XSO']
0.6682881951903151,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'AJDRVO' 'D3W5XD' 'GLAXRC']
0.6627786036941733,['HDULEH' 'NAC6N1' 'U2T1C7' ... '3UEIT2' 'R6Y8LP' '7HQZXK']
0.6640537790155481,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'R6Y8LP' '7HQZXK' 'LYIUL9']
0.6716401742583156,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'P6KMYH' 'HT4X71' 'IYYFJQ']
0.6691664906919966,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'UN55Y5' '4UPXNU' '095TGF']
0.6714544981535638,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'K3Y8SF' '5CQ8YY' 'Y6ONRQ']
0.6718094513008508,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'LYIUL9' 'NNY3QI' 'C938XL']
0.6638930467998739,['HDULEH' 'NAC6N1' 'U2T1C7' ... '6J1GC7' 'K927KP' '3UEIT2']
0.6661769007937465,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'A2OHO4' '8DIQ1H' '45L4SM']
0.6655889783408515,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'C938XL' 'I0ANMA' 'FOBM63']
0.6649175192602901,['HDULEH' 'NAC6N1' 'U2T1C7' ... '30A856' 'UN8POU' '3U0OM4']
0.66416586795335,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'M61FBH' 'VAQUUW' '77P2UY']
0.6632875629601624,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'WEN1XS' 'VAQUUW' '3VR4J8']
0.6655034627731011,['HDULEH' 'NAC6N1' 'U2T1C7' ... '8I8QZD' 'D70K91' '5HQ6Q1']
0.6651746877781521,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'QZEKC7' 'UM3PXK' 'MBEFPX']
0.6619619650659219,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'TX471Q' 'I0ANMA' '52LN24']
0.6666103176224142,['HDULEH' 'NAC6N1' 'U2T1C7' ... '5BD3LR' 'YHYU85' 'IKOYGG']
0.6658955553505552,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'WDKOM8' 'MOY444' 'Q9CLCO']
0.6658448711125999,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'A39C6E' 'F8O0K0' 'T5U6O9']
0.6653502468034652,['HDULEH' 'NAC6N1' 'U2T1C7' ... '3878J3' 'A39C6E' 'MOY444']
0.6630859479531024,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'OYU03J' 'DRL0Q0' '9NM2L9']
0.6635935417703943,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'K927KP' '5KKUR9' '1NZVNI']
0.6600451519876622,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'X27HPL' 'Y78KD5' 'E49GSM']
0.6607376140353176,['HDULEH' 'NAC6N1' 'U2T1C7' ... '8MBD9S' 'ETGDV4' 'MWA129']
0.6584067695877093,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'MHZPD7' 'SG1QXY' 'JM3CN4']
0.6589581142262626,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'QRR3UD' '9SLAQB' 'AYQ9SS']
0.6583349234907818,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'LIOYDE' 'FFJ254' '01FUWE']
0.6602437795963427,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'FFJ254' 'WQP5SZ' 'NCLHA4']
0.6600935006111059,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'WQP5SZ' '8DIQ1H' '77P2UY']
0.65954450892675,['HDULEH' 'NAC6N1' 'U2T1C7' ... '5J27IG' 'HR9FK4' 'GR7J04']
0.6582670607715155,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'DRL0Q0' 'R33C81' 'SVFSTR']
0.658795096852519,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'HWLZKP' 'R33C81' '45L4SM']
0.659629100413195,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'U662KB' 'HYZPDJ' 'PMFI0E']
0.6571288235830665,['HDULEH' 'NAC6N1' 'U2T1C7' ... '20G2RE' 'ENWVHE' '4UTDDB']
0.657060428279362,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'HYZPDJ' 'K927KP' 'RVTUOX']
0.6579853863128339,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'R33C81' 'D16FDQ' 'HT4X71']
0.6593002201417556,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'WLPIH0' 'LIOYDE' 'IVQCQF']
0.6599105694405081,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'MWA129' 'M61FBH' '9WZFD1']
0.6565580745192423,['HDULEH' 'NAC6N1' 'U2T1C7' ... '2UVBUF' 'FOCDWK' 'UM3PXK']
0.65644858860831,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'SVFSTR' 'QQH33L' 'DZOE3P']
0.6557204970085339,['HDULEH' 'NAC6N1' 'U2T1C7' ... '4VDKSS' 'GQU4SE' 'GFV654']
0.6551693891697744,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'H2SYCW' '4PM9PY' 'GFV654']
0.655800600842901,['HDULEH' 'NAC6N1' 'U2T1C7' ... 'DZOE3P' 'YLJMI6' '4VDKSS']
